district_id,population,pre_dissim,post_dissim,dissim_change,pre_times,post_times,times_change
1200390,118731,0.5802013408402744,0.5586201434134122,-0.037196048867462764,3.598905337384537,6.938776186233523,3.3398708488489857
3200060,90639,0.4706081295675151,0.4494868802871082,-0.04488075737199254,4.039635381133383,8.131567633713438,4.091932252580055
1200180,79683,0.4355405849063846,0.346050866485643,-0.2054681504364894,4.788574976122254,8.39527459407832,3.606699617956065
5101260,76207,0.3815533526273068,0.2766320465085714,-0.2749846263864971,4.769566112608566,8.693121693121693,3.923555580513127
1201440,75097,0.4188634827400285,0.3123742870446404,-0.2542336586583787,5.789272494887526,10.370054703476482,4.580782208588956
1200870,70505,0.4578814766315939,0.3572892497944407,-0.21969053558829268,5.911766133828546,11.241330760174295,5.329564626345749
1302550,68692,0.4343532834395399,0.3409544006212685,-0.21502976120882042,7.445365660123046,11.550899476075566,4.105533815952521
1201500,67875,0.5213914274587688,0.4539657366448798,-0.12931875604959175,5.848848902501276,11.241584992343032,5.3927360898417565
4816230,65584,0.5493405752612518,0.5029072145062973,-0.08452563463543913,3.409139830448704,6.384647285345521,2.975507454896816
4218990,60969,0.5985576936684018,0.5286326718380212,-0.11682252616590501,2.240518246599007,4.518592096739366,2.278073850140359
2400480,59220,0.4699562177662502,0.3702221121420319,-0.21221999380764592,4.341061624190773,7.989814663060996,3.6487530388702236
3702970,55680,0.6401458646207493,0.5670209254042656,-0.11423168258660252,6.484033070374827,11.246206043588716,4.762172973213888
2400510,55187,0.4106164890137654,0.3499042300220175,-0.14785635895326313,4.924805249124275,8.371963716212683,3.4471584670884083
1500030,46535,0.5467354952960708,0.3797052794687326,-0.3055046128601678,4.761547233861985,15.324231333651586,10.562684099789601
2400120,44634,0.5270251909640704,0.4320231536219572,-0.18026090397752906,4.98579646734727,9.14477090422946,4.158974436882191
4816110,44517,0.4237661989066412,0.3701133626980636,-0.1266095227675242,5.253466739891536,8.717468707809891,3.4640019679183545
2400090,41600,0.6244477006386202,0.5477101880396779,-0.1228886142433757,2.4835812672176307,5.312475403384495,2.828894136166864
1200480,40780,0.4528536480480218,0.3633671246766832,-0.19760583525618242,5.707622777570559,9.828503046127066,4.120880268556508
1301290,39549,0.5349855470557185,0.4372051842966817,-0.18277197075167537,6.964273044572867,10.847720814022239,3.8834477694493716
4700148,38886,0.5530952453153855,0.5052581595141048,-0.08648977948454978,4.397097535886286,7.966783560106607,3.569686024220321
4833120,37401,0.3217507605214572,0.2768441049963763,-0.1395696950406621,4.64243990086741,8.243712515489467,3.6012726146220566
1201590,35801,0.3038311355020266,0.2447182458280384,-0.19455836735203175,7.063387667424817,14.768356709628506,7.704969042203689
4900030,35756,0.3651497909496471,0.2814058822302826,-0.22934124787959276,4.317841973002424,9.49510752329486,5.177265550292438
1301740,34644,0.7146106463699138,0.6388274454372382,-0.10604823944009202,6.269283992360915,9.91386775617545,3.6445837638145338
0634320,33772,0.6257090097723998,0.5724228946465442,-0.08516117603171222,3.223535746467111,6.12706753697721,2.9035317905100992
4808940,33136,0.6111369447036692,0.5460950518766811,-0.10642768922851807,4.552758430553137,7.397716060131174,2.844957629578037
1302280,32974,0.6500807240381938,0.5521377615602855,-0.15066276980111468,7.761733265769027,11.946263452536074,4.184530186767048
4819700,32704,0.5646691349519833,0.5078211765452496,-0.10067481094316905,3.1745129327376067,5.4519604267347495,2.277447493997143
5103130,32579,0.4710213377381487,0.4021756431294453,-0.1461625813796492,6.139625958234205,10.747661908538197,4.608035950303991
0614550,32256,0.409517690759223,0.3762081508602015,-0.0813384638823966,2.532845634189516,4.5553791409269895,2.0225335067374735
4900210,32185,0.3510630961633005,0.2666679761100896,-0.24039872312284769,3.8846008515918,7.296927783887432,3.412326932295632
4502310,31728,0.4078072337170058,0.2645100269959237,-0.35138466136312313,8.210646519560814,13.855267295597484,5.644620776036669
2102990,31574,0.4140474435801126,0.3180957650426876,-0.23174078242765342,6.199149088821926,10.936155832974602,4.737006744152676
2400060,31449,0.5093056967736931,0.4088287537822641,-0.19728218951392434,5.767870540890798,10.968920946729417,5.201050405838619
4825170,29549,0.3152886808340435,0.257988284498047,-0.18173946550957004,4.410133491155389,7.379705070033538,2.9695715788781483
1201560,29292,0.4130343406718009,0.3125439378271242,-0.24329793663458812,4.759433936290301,8.122191018969742,3.3627570826794417
5509600,28007,0.5921722234715675,0.5564569665771598,-0.06031227990571651,2.3670056946099853,4.763390279433187,2.396384584823202
3500060,27973,0.3945394734864392,0.3293909851598224,-0.1651253998767655,4.303994296259017,8.152432477772185,3.848438181513169
4900360,27159,0.3742185562861401,0.302786414107688,-0.19088348500770952,3.536924591645684,6.3577490477112795,2.8208244560655955
4703180,26944,0.4526802234740067,0.336538486063885,-0.2565646374361452,5.584120078674534,9.788350501716838,4.204230423042303
0622500,26706,0.6513303991988524,0.5796759691166138,-0.11001241485177843,2.652388317865815,5.489881249376309,2.837492931510494
5102250,26685,0.3413995300790295,0.2821852029864084,-0.17344583655084045,5.624193029059003,9.30869086908691,3.684497840027906
3701920,25728,0.5639627268162966,0.4342377457047343,-0.23002403340357364,6.913786698227964,12.07436630831443,5.160579610086464
0404970,25526,0.4489480038720708,0.3668003899354654,-0.1829780135519071,4.124105499897771,7.999199209432291,3.8750937095345197
0804800,25169,0.4549277234174232,0.4023810615159091,-0.11550551702319414,5.498987523678881,10.420801489320008,4.9218139656411255
0612330,24942,0.3730466769040541,0.3046802550252566,-0.18326506067866952,3.9530538177735,7.797746230349696,3.844692412576195
4808700,24824,0.5185213188970434,0.4643870489940379,-0.1044012423985876,3.3010513512612882,5.79468826018861,2.493636908927322
4815000,24739,0.3083247950467483,0.2315820139391716,-0.24890239883542595,6.6124825550187865,10.595840042941491,3.9833574879227047
0803360,24536,0.6544583405982847,0.5653989623255288,-0.13608105015720434,3.2774731779504256,6.252613762486126,2.975140584535701
3600098,23798,0.5909338963398949,0.5570779100222636,-0.0572923410339588,2.317514354438237,4.378121120422098,2.0606067659838616
4819650,23797,0.4058426722638574,0.276003265850278,-0.3199254669039945,6.286243298206693,10.736295063782585,4.450051765575892
1200150,23715,0.374338537341749,0.266900849992651,-0.28700675092667177,6.498308196955111,13.62641102435198,7.128102827396869
4832940,23703,0.3543747695596141,0.291748002345894,-0.176724678485286,4.790588860826798,8.943389162125039,4.152800301298241
5100840,23282,0.4738542345780392,0.4456341488096078,-0.05955436020015953,8.0119113520163,12.388467304809133,4.376555952792834
1201920,22907,0.3916702674167666,0.2175185687882294,-0.44463854705424116,7.317273680294884,16.00107875959555,8.683805079300665
1201530,22891,0.2089184063134513,0.1543529792632984,-0.26118056332617,7.669804554419939,13.243991393222162,5.574186838802222
1201470,22800,0.3843787784573442,0.3246978530363542,-0.15526592196507802,7.792598949919224,16.854543618739903,9.06194466882068
3411340,22789,0.6787333105327745,0.6487110860090874,-0.044232725958478464,1.7029487341505538,3.0474872572559923,1.3445385231054383
3600151,22623,0.3515049733174207,0.302691691601732,-0.13886939139153714,1.687473356287916,3.0577444389790673,1.3702710826911515
4702220,22547,0.4467510929939783,0.3783455275027642,-0.15311784697107872,6.95359010936757,12.790237161198288,5.836647051830718
3200480,22514,0.4421856111851763,0.3374141999894113,-0.23693989253732037,4.790328532317582,9.7738959647661,4.983567432448519
2400420,22143,0.3030155790279321,0.1885025684908556,-0.37791129718291033,6.304160814606742,10.266455992509362,3.962295177902622
3600103,21902,0.4202888057955403,0.3939706535060567,-0.06261920833144125,3.002340257691296,6.0381277938469635,3.035787536155667
0609850,21836,0.3383243019269053,0.2313615744589636,-0.31615443188308395,4.632397354299263,9.128713756811846,4.496316402512584
5103840,21817,0.3387599766622042,0.2373382355138531,-0.2993911563805667,4.820878963908199,7.1372567691965845,2.3163778052883854
0102370,21565,0.6641737551995711,0.5841406491046714,-0.1205002538392251,7.3034607656514385,13.740244289340101,6.436783523688662
0634170,21453,0.2939854007794214,0.2543619026137394,-0.13478049610841625,2.575883902056368,6.534246652098392,3.9583627500420238
3174820,21383,0.4709867842812931,0.4238320493410094,-0.10011901928891688,3.3939624707580505,5.9842541436464085,2.5902916728883576
1302220,21174,0.3820677027647559,0.2827370779018285,-0.25998173659836027,8.916723194097347,14.555560514102106,5.63883732000476
4900420,20955,0.370383216267985,0.308756225508452,-0.16638710409313942,4.098734744149591,7.63838315978054,3.5396484156309485
1201710,20826,0.2839210836247884,0.1781715350181447,-0.3724610629705662,6.69918172062243,11.291468431407619,4.5922867107851895
1201740,20550,0.1752758467704408,0.1157836941209625,-0.3394201411412682,9.290497855193031,18.746956107283676,9.456458252090645
0406250,20530,0.3619524495996433,0.3420263403823581,-0.05505173190380545,5.3112309006835545,8.525660936871732,3.214430036188178
4838730,20449,0.2403219804511524,0.1777185266736013,-0.26049824348162703,2.459158376756671,4.9374388125690825,2.478280435812411
0609030,19847,0.2472672679579488,0.1954385746839081,-0.2096059607972652,4.010357023271387,7.5049807466934535,3.494623723422066
5101890,19648,0.4884589570475632,0.3752714111523879,-0.23172375951364488,4.844654512716633,7.771320054017555,2.926665541300922
2200840,19381,0.3426011586158285,0.2455557117351075,-0.2832607083782273,4.2268275788576295,7.112004475703325,2.885176896845695
1301230,19339,0.2303860542597267,0.1683387901587976,-0.26931866297332324,6.906340390311901,11.104421502003834,4.198081111691932
4818300,19266,0.4331627814079483,0.3286927238575877,-0.24117967201797,3.0915303771145957,5.353369302534705,2.261838925420109
4837020,19254,0.5807196266712964,0.419976679079597,-0.27679957798754473,2.9826739261947974,4.886693889897157,1.9040199637023596
3600123,19218,0.6248194901395724,0.5810458249738282,-0.07005809814922072,2.292515351639439,4.826827714053992,2.5343123624145525
4823910,19218,0.4506460396536214,0.3670045587637806,-0.18560349704644,4.168542877536454,8.112582848985419,3.9440399714489645
0603630,19173,0.2587479750750832,0.2290815150181307,-0.11465388298534085,2.498553113553114,4.7835004578754585,2.2849473443223447
3701500,19099,0.5692779611167034,0.339799163995874,-0.4031050080889846,5.990033577533578,10.360212803069945,4.370179225536368
0608610,18982,0.2668191669798531,0.2485910077578278,-0.06831652848763166,3.982553534760927,6.831568397379486,2.8490148626185587
0408800,18976,0.4461333726201106,0.4019184284330864,-0.09910700902591725,4.545180911489781,9.177899279932017,4.632718368442237
4820010,18694,0.2375678240577169,0.1409343114115324,-0.40676178699480564,3.8095543278084714,6.6916795580110495,2.882125230202578
4825740,18688,0.3097379237537261,0.2816527596631197,-0.09067395994084676,5.591121829224723,8.961279822158707,3.3701579929339838
1300120,18627,0.7666073330806453,0.7107230852748522,-0.07289813884406746,4.819361645299145,8.531899038461539,3.7125373931623935
2012990,18050,0.378309776222579,0.216160765932501,-0.4286143802815115,3.5877593718994003,7.387565247400889,3.7998058755014887
4834320,18043,0.2423744855746272,0.180624393018302,-0.2547714228662585,3.468747145684275,6.310539402242857,2.8417922565585827
4840710,17780,0.2683903757439617,0.2495813812751139,-0.07008073376964584,3.635341154497169,5.590051362866983,1.9547102083698131
0407750,17771,0.3101989980001902,0.2720421265343021,-0.12300771992134124,4.983078880407124,11.221533755616914,6.238454875209789
4835100,17553,0.3200461999491182,0.1458629400932992,-0.5442441118923178,3.954015421115065,6.956765519968367,3.002750098853302
4501440,17531,0.6326349253041249,0.5579028670025775,-0.1181282526658193,6.555295138888889,11.442121527777777,4.886826388888889
4701590,17443,0.6676435494530932,0.6220139259914134,-0.06834428865381509,7.843728201295465,15.478687095166915,7.63495889387145
4811680,17434,0.3019466513432935,0.2524504905144989,-0.16392352956589246,3.149191157514823,5.469876256767208,2.3206850992523846
0633150,17319,0.373081153818161,0.3118498484369997,-0.16412328726474695,3.9490542606037446,8.641497898356898,4.692443637753153
0802910,17230,0.3178697493173285,0.254351065093797,-0.199826137466516,4.520210418270465,8.817649473954324,4.297439055683858
4807830,17078,0.197818503786121,0.1573987388729257,-0.2043275231567654,3.421504424778761,6.172946902654868,2.751442477876106
4827300,17069,0.4678098458778738,0.3330359839471372,-0.2880953941399527,4.335199179027894,6.8632031905961375,2.5280040115682434
3904380,17065,0.5371533871623438,0.4541723242828971,-0.15448299287065162,3.7864676829557866,6.948003039369331,3.1615353564135447
0614880,17002,0.4962111195063594,0.4678397152211848,-0.05717607520242398,3.5389221403724163,6.2597503580929,2.720828217720483
3700011,16972,0.4025396956859361,0.2748481045937947,-0.31721490441968025,6.311260775862069,11.751540050287357,5.440279274425288
1713710,16953,0.4596461702043939,0.3383601720066183,-0.26386817961268466,4.515217079296734,8.158087549336203,3.642870470039469
0803450,16897,0.2275939067699026,0.1129522380801041,-0.5037115022842031,5.76924965094807,9.882475341170112,4.113225690222042
1201230,16756,0.5005796632922274,0.3726782668529559,-0.25550657731096327,6.675303292894281,12.94296518040019,6.267661887505909
4704530,16602,0.2948382860508052,0.1754128576007792,-0.40505400451774143,8.16245081967213,13.91978961748634,5.757338797814208
1201050,16187,0.2940813741147566,0.1859736745143262,-0.36761151543805204,8.530786125848595,18.232083975126933,9.701297849278339
3600088,16107,0.5169293843217644,0.5111060901352129,-0.01126516379832404,1.9520612485276796,3.854618879353862,1.9025576308261825
1301110,16099,0.3412412612769523,0.2027700422007257,-0.4057868575390214,10.586064561177356,17.756603824256096,7.17053926307874
4846680,15675,0.3426938036669532,0.3008048564544525,-0.12223432920080005,2.849790180444818,5.841173590711988,2.9913834102671704
0401870,15651,0.4340490503794393,0.3391349904124021,-0.21867127663121194,4.4831584680655885,9.378571838091963,4.895413370026374
1200330,15588,0.5318257643592773,0.400666056218845,-0.246621575956269,7.345037436358192,15.599754417490265,8.254716981132074
4838080,15446,0.2882545448958374,0.1711072487831847,-0.40640225171465943,4.905800775424993,8.658629088378566,3.752828312953573
3600087,15428,0.5227585134128654,0.4918789630321319,-0.05907039213791887,2.018429136728106,3.2954102884515257,1.2769811517234197
4827030,15353,0.2032562411540355,0.1246421906218591,-0.3867731199092657,5.92684422921711,9.34166532149583,3.414821092278719
2400330,15184,0.4669351486641014,0.4253049188399436,-0.08915634203863566,7.397683630414191,14.695479204339964,7.297795573925773
4841220,15151,0.3934600987057107,0.3829389822526698,-0.026739983260437725,5.144656847383265,9.217742609422334,4.073085762039068
4830390,15126,0.2079955973943307,0.1599347277966461,-0.23106676391119896,4.016518223738235,5.65631356199861,1.639795338260375
4814280,15080,0.3381144010311422,0.2163065423092433,-0.36025634622608027,5.389764164509634,10.477431693989072,5.087667529479437
1302820,14922,0.4686126386589842,0.3566419942565638,-0.238940726658256,11.31133098123434,17.663568031906735,6.352237050672396
0613920,14783,0.234927929437518,0.1976413810642604,-0.1587148384720873,2.839743275284114,5.178589240454583,2.338845965170469
3172840,14723,0.4047353274805904,0.3368891300790259,-0.16763102401733923,4.199266862170088,6.790119557861493,2.590852695691405
0623610,14703,0.2673494243723494,0.1817582713014818,-0.32014713804530576,4.965270870100005,8.856818546446334,3.891547676346329
4818180,14703,0.3787332390000674,0.3338130853716057,-0.11860631442611166,4.5975691609977325,6.73168253968254,2.1341133786848077
3600122,14589,0.4414650428696476,0.4057924366589939,-0.08080505305419357,2.4833070783448856,3.822542533081285,1.3392354547363998
4110820,14580,0.4613452066797206,0.3865965517680774,-0.1620232611705359,3.370604099244876,6.8084797349360455,3.43787563569117
0633840,14534,0.5590230367676634,0.459756838843119,-0.17757085378540596,3.5215987460815046,6.933253221873912,3.411654475792407
4843650,14468,0.4284209793948448,0.3754290757157976,-0.12369119680810119,4.173734729493892,8.287480481307982,4.113745751814091
5307710,14402,0.6351856386263944,0.5381995654042316,-0.15268933572222715,3.4709814963797267,8.081772593188523,4.6107910968087955
3407830,14253,0.3900525087124775,0.336830629169161,-0.13644798675695313,2.172780973107415,3.7337530441991813,1.560972071091766
4901200,14235,0.337110640146779,0.3027379249578437,-0.10196271222400256,5.124462147808084,9.032626699072825,3.9081645512647403
2400390,14175,0.5314261655008816,0.4407120238850516,-0.17069942638283497,6.483327543280644,11.885325111458513,5.40199756817787
1200300,14117,0.38781869047898,0.334335803658798,-0.13790693469189771,7.707831045686626,14.191336781380546,6.48350573569392
4824420,14107,0.1981236657757026,0.1904884681995599,-0.03853753435385437,3.245454545454545,6.1993783993784,2.9539238539238544
0409060,14084,0.3792385574392512,0.284149378777823,-0.25073710675281274,3.1868309110244595,7.8141705069124425,4.627339595887983
1201680,14074,0.414762353631624,0.3208074730778662,-0.22652702139212205,8.08913826077174,14.921377545280684,6.832239284508945
2200540,14008,0.481213934461829,0.4152914779608968,-0.13699199416296468,5.457810978806261,8.098461019995506,2.6406500411892457
4807710,13984,0.1875805635751129,0.1294456354299649,-0.3099197861289559,4.769141265158964,8.381481481481481,3.6123402163225173
3704620,13947,0.4020188919956901,0.2582652811655132,-0.35757924239967803,8.393502824858757,14.861380977342886,6.467878152484129
0628470,13941,0.2574959934953218,0.206356103634921,-0.19860460415796696,2.361921940493369,4.423276987562701,2.0613550470693323
4825660,13935,0.2960523255277871,0.195536789511348,-0.3395194948637714,4.5939556794055205,10.72009686836518,6.126141188959661
0634620,13900,0.3489272385944775,0.2546670622982463,-0.27014278585966217,3.754214145383104,6.933055009823183,3.1788408644400787
4502490,13841,0.2862525499600202,0.1846266543515503,-0.3550218002343162,10.477996328350379,19.393110411749277,8.915114083398898
1200510,13786,0.4744419013921156,0.37836649470893,-0.20250194260093696,7.1325259938837915,13.344477064220182,6.211951070336392
4841100,13758,0.6788204049683025,0.4550116108598467,-0.32970251405289824,2.960646819703491,5.391615853658537,2.4309690339550456
0614400,13700,0.2461196500099007,0.1960470038538618,-0.20344838843231167,4.312800202546296,7.024439380787038,2.7116391782407407
4808130,13674,0.4672096499076452,0.3968985827779338,-0.15049147025026136,2.7301510046174964,7.495263946087608,4.765112941470111
4815270,13652,0.3404631859951945,0.3044870364493798,-0.10566825144590662,2.8786311111111114,4.968977777777778,2.0903466666666666
0602610,13604,0.2162919593627378,0.1402135765910742,-0.3517393018021278,2.842868605173631,4.52473522048912,1.6818666153154889
2101860,13500,0.3771372640924192,0.2520360082162698,-0.33171279474916265,6.068421407842343,8.896922453938043,2.8285010460957003
4703690,13401,0.3570740037632243,0.2786064864736119,-0.21975141416803945,9.750613328952413,15.453428070751874,5.702814741799462
0684500,13275,0.2368895232553911,0.1770830627607237,-0.2524656205677358,3.646961546124726,8.043581888822475,4.396620342697749
4101920,13243,0.3708694138427779,0.2510244073609486,-0.3231461048244733,4.382916416516577,8.538986725368554,4.156070308851978
3600092,13051,0.6537968638713103,0.5462154569068394,-0.1645486739221292,1.7697651663405087,3.4849641226353554,1.7151989562948466
3702370,13018,0.3021919812362052,0.1606682702117158,-0.468323846468543,7.850480237700387,15.94732932559425,8.096849087893863
0607440,12951,0.4755834205247605,0.3626275309546634,-0.2375101500499348,4.9295998570918185,8.68215791354055,3.7525580564487315
3600100,12880,0.5985630038212761,0.5533248910839368,-0.07557786306292816,2.211816114359974,4.250857699805068,2.039041585445094
4703030,12816,0.3267403701436481,0.2657877174168189,-0.18654766382260016,8.915803195962996,13.091858704793944,4.176055508830951
3600153,12815,0.3928494219785992,0.3486902829523206,-0.11240729031461885,2.218987025948104,4.457959081836327,2.2389720558882233
4900630,12793,0.253026623893284,0.1669699290138158,-0.34010924840764306,4.110658563134979,7.797218190614417,3.6865596274794386
3600077,12711,0.4922313729126451,0.3699409736667383,-0.24844088771157902,2.006706366085354,3.413873528994754,1.4071671629094
0101920,12559,0.5951963246083837,0.4881256721177736,-0.17989131999606764,11.000321581705574,21.96278783547721,10.962466253771636
3404590,12522,0.2672522680738498,0.2257195288384291,-0.15540649864174,1.9286830440988656,3.402531740665615,1.473848696566749
0632550,12456,0.5142339170703629,0.4478946002554083,-0.12900610911255275,3.215071914304628,5.9711199374134925,2.756048023108865
0641160,12456,0.2554843263839656,0.1524700646267048,-0.40321166944089326,3.362011231281198,6.525877010537992,3.163865779256794
4834860,12339,0.21309115412889,0.1483577350322633,-0.3037827607685307,2.9646530204692962,4.408404060575803,1.4437510401065068
4900142,12286,0.4315557332663184,0.3778040988846755,-0.12455316947086445,3.936442405708461,6.390464988630127,2.4540225829216658
2200300,12183,0.6187434699093499,0.3905948984624577,-0.3687288554016053,7.885478007997092,12.873075245365323,4.987597237368231
3700530,12169,0.2231744957753302,0.1190145856348916,-0.4667195943630422,8.954984642094017,14.087242922008548,5.13225827991453
2011640,12150,0.4327429962042148,0.2857045907453192,-0.33978228821410444,4.183890722405574,7.537880454712138,3.3539897323065637
0622230,12097,0.4250302663465202,0.3378326527207484,-0.20515624540178273,4.039788607505143,8.167922252961622,4.128133645456479
0625800,12055,0.2728031412998886,0.169244564261853,-0.37960918098151636,3.297265096127809,6.221601678851882,2.924336582724073
0806900,12012,0.4066957948537409,0.3260810434177632,-0.198218797578099,4.830626943333968,9.528643949489181,4.698017006155213
1304020,12003,0.2539009662630697,0.2142367593703116,-0.15621920419027288,10.77493363283643,17.247124089578655,6.472190456742224
0802340,12003,0.3530270569279266,0.3458404933999734,-0.02035697657423566,3.9882044713553797,8.49294364229157,4.50473917093619
1201110,11984,0.5670185263027943,0.4468154282779795,-0.21199148255100392,8.056623141095393,16.353830250272033,8.297207109176641
4030240,11956,0.3945579136215334,0.3619567602177686,-0.08262704226238475,3.8499285714285714,7.251222222222222,3.4012936507936504
2200870,11869,0.431274522025069,0.3559130916378791,-0.17474120667580106,6.126480343381133,11.244424934152764,5.117944590771631
4826580,11793,0.4374646261797881,0.323942826564047,-0.25949938080041746,6.261019562493977,12.793972246313963,6.532952683819986
0635310,11792,0.4912169519596467,0.4127305814860373,-0.15977944197670327,2.271823020625416,3.902787757817698,1.6309647371922822
1304380,11689,0.5491194995732543,0.3363934594483638,-0.3873948025706783,5.578288326006559,13.315005931198103,7.736717605191544
2634470,11687,0.2341333242591359,0.1741348118177791,-0.25625789336570987,5.965023260517799,8.055491504854368,2.0904682443365696
1602100,11682,0.2422123403472939,0.1693538999126669,-0.30080399838488664,5.010890711424756,8.29479305740988,3.2839023459851235
0100390,11661,0.3488422493797858,0.3253819488220357,-0.0672518899286445,4.534779143897996,8.383344717668487,3.848565573770492
0805370,11642,0.489309131847074,0.3816580242472466,-0.22000633258868357,4.812024625161355,10.92226690497468,6.110242279813325
0606390,11626,0.2832523519590493,0.2295983923697549,-0.18942105588253444,3.328459416863672,5.362852639873917,2.034393223010244
4704020,11621,0.3407010156296869,0.3058702196060994,-0.10223273317578142,10.342184557438795,18.051934600239687,7.709750042800891
4813050,11589,0.3655899579145835,0.2670088076951815,-0.2696495023597845,3.8650552963538964,8.118424917919475,4.253369621565579
3600102,11531,0.5751058501593074,0.4833829321548242,-0.15948875842434126,2.597532391048292,6.761931684334511,4.164399293286219
0629220,11520,0.3097725187485731,0.2529323586803416,-0.18349000194676995,2.8412259735086147,5.077537097898616,2.236311124390001
0401680,11440,0.0894112229407242,0.0476422770573244,-0.4671555148182105,3.1677044025157235,5.531360062893082,2.3636556603773586
0605580,11435,0.3597818800804392,0.1991800105268378,-0.4463867649968765,3.212679769894535,4.801769734739533,1.5890899648449983
4818000,11414,0.2934332287157715,0.1561816847268095,-0.4677436996132026,4.338141933609355,9.883910801191256,5.5457688675818995
4816740,11390,0.2722024104656928,0.1814596920808065,-0.3333648597366963,6.467474839890211,8.43024550167734,1.9627706617871297
1303870,11365,0.570385458616454,0.4841311798769856,-0.15122103384032545,4.877923976608187,8.257530939752481,3.379606963144295
4828500,11350,0.4330312910524494,0.3859596461164097,-0.10870264091455303,2.648812293969362,5.344914679076982,2.6961023851076207
0100270,11339,0.3877272252424845,0.2188627596182928,-0.43552388027068234,10.376078932424758,20.23213373083475,9.856054798409993
1301020,11318,0.4718004693457448,0.3520679323700892,-0.2537779098475487,6.489208770778652,12.67650645231846,6.187297681539808
